qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status,label,instance_count,culture_count,heritage_count,has_instance,has_culture,has_heritage,has_golden_instance_qid,has_golden_culture_qid,has_golden_heritage_qid,unique_qid_count
Q15647260,[],[],[],[],['Q1826286'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q5180431,['Q36'],[],[],[],"['Q40050', 'Q80359036']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q2739123,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q46252,['Q34'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q793606,[],[],[],[],['Q16521'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q581620,[],['Q414'],[],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q5183387,[],[],[],[],['Q11795121'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q463532,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q2985477,[],['Q36704'],[],[],['Q13418847'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q5183474,[],[],[],[],['Q63982911'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q106828766,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5183639,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q86740024,['Q17'],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q1123744,[],[],[],[],['Q11460'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q3393307,[],['Q29'],[],[],"['Q189819', 'Q82821']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q1378978,[],['Q41'],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q586535,['Q16'],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q12299841,[],[],[],[],['Q28640'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q46663,['Q408'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q959790,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q146491,[],[],[],[],"['Q1756157', 'Q63718619']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q24641989,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5186070,['Q16'],['Q16'],[],[],"['Q2095', 'Q14208553', 'Q167270']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q6430706,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q5186753,['Q30'],[],[],[],"['Q5891', 'Q2738074', 'Q28643', 'Q151885', 'Q11862829']",[],Cultural Representative,5,0,0,1,0,0,1,0,0,6
Q1483466,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q24798,[],[],[],[],['Q32880'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q17955,[],[],[],[],"['Q4894405', 'Q223393']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q2735243,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q964444,[],[],[],[],['Q16553805'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q1788398,[],[],[],[],['Q32880'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q28135033,[],[],[],[],"['Q371174', 'Q478798']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q5189476,[],"['Q145', 'Q664']",[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,2
Q4035694,[],['Q399'],['Q1953'],[],['Q1331793'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q45689,['Q241'],[],[],[],['Q215380'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q42934,[],['Q142'],[],[],"['Q968159', 'Q32880', 'Q3326867', 'Q1792644']",[],Cultural Representative,4,0,0,1,0,0,1,0,0,5
Q1400843,[],['Q34266'],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q5192318,['Q38'],[],[],[],['Q2095'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q593707,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1778821,[],[],[],[],['Q104086571'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q111579,['Q30'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q219557,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3710552,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2634430,['Q668'],[],[],[],['Q746549'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q5194727,[],['Q38'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q972027,[],[],[],[],['Q371174'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q84459006,[],[],[],[],['Q571'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q48998934,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q2291325,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q15804130,[],[],[],[],['Q82821'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q5198626,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1785271,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5198978,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q501175,[],['Q33'],['Q1757'],[],"['Q207694', 'Q11755880', 'Q1007870']",['Q54824229'],Cultural Exclusive,3,0,1,1,0,1,1,0,0,6
Q14169641,[],[],[],[],"['Q55983715', 'Q16521']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q5200380,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q656042,[],[],[],[],['Q223393'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1920546,[],"['Q213', 'Q33946']",[],[],"['Q968159', 'Q32880']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,4
Q5201831,[],['Q213'],[],[],['Q74817647'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q527589,[],['Q213'],['Q393476'],[],['Q3774608'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,3
Q19894673,[],['Q213'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q911613,[],[],[],[],"['Q167270', 'Q161']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q6034,[],[],[],[],"['Q968159', 'Q3326717', 'Q2198855', 'Q1792644']",[],Cultural Representative,4,0,0,1,0,0,1,0,0,4
Q5208236,['Q28233'],[],[],[],['Q477544'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q521453,[],['Q20'],['Q1552151'],[],['Q41176'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q15964122,[],['Q39'],['Q14587'],[],"['Q55488', 'Q1339195', 'Q12819564']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,5
Q87024,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q716356,[],['Q468814'],[],[],['Q188213'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q543486,"['Q142', 'Q31']",[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q3577793,[],['Q1041'],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q5210982,[],['Q30'],[],[],"['Q4830453', 'Q13226383', 'Q17350442', 'Q3469910', 'Q200764', 'Q56856618']",[],Cultural Exclusive,6,0,0,1,0,0,1,0,0,7
Q380660,[],['Q30'],"['Q16557', 'Q353089', 'Q128261', 'Q966419', 'Q980067', 'Q49274', 'Q969371', 'Q591899', 'Q51690', 'Q128375', 'Q976950', 'Q979410', 'Q51689']",[],['Q740752'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,15
Q501440,[],['Q142'],[],[],['Q2085381'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q12323,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q22976,"['Q183', 'Q142']",[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,2
Q1159127,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2778381,[],[],[],[],['Q11460'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q5215303,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q738622,[],[],[],[],"['Q31629', 'Q107357104']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q85755629,['Q145'],[],[],[],['Q571'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q108576,[],[],[],[],['Q5'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1161248,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1162679,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q669313,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q12857,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q12500,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q26806,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1164847,['Q34'],[],[],[],['Q105756498'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q587691,[],[],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q5295507,[],['Q145'],['Q1925846'],[],"['Q1595639', 'Q115154345', 'Q7075', 'Q33506', 'Q1007870']",[],Cultural Exclusive,5,0,0,1,0,0,1,0,0,7
Q5221946,[],['Q1028'],['Q80985'],[],['Q41176'],['Q43113623'],Cultural Exclusive,1,0,1,1,0,1,0,0,1,4
Q85755715,[],[],[],[],['Q571'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q1418745,[],[],[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q5223445,[],['Q145'],['Q84'],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q11568,[],['Q408'],['Q3235'],[],"['Q515', 'Q1549591']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q1170050,[],[],[],[],['Q41298'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q851746,['Q17'],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,1
Q3242920,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q688416,[],[],[],[],['Q7748'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q31273854,[],[],[],[],"['Q2915955', 'Q12909644']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q44158,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q183337,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q192,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1628,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q65468,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q2071,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q3018644,[],['Q17'],[],[],['Q1107679'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q14715,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q154005,[],[],[],[],"['Q2558684', 'Q82821']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q107434367,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q5245481,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q177982,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q498635,[],[],[],[],"['Q500834', 'Q1344963', 'Q1498636', 'Q15275719']",[],Cultural Agnostic,4,0,0,1,0,0,1,0,0,4
Q55639561,[],[],[],[],"['Q49773', 'Q2915955']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q3070448,[],['Q142'],[],[],['Q220505'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q3042309,[],['Q142'],[],[],['Q107357104'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q152159,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q5249625,[],[],[],[],"['Q214609', 'Q206615']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1182135,[],[],[],[],['Q355567'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q216279,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q749381,[],['Q30'],['Q1370'],[],['Q327333'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q266180,[],['Q183'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q582456,[],['Q55'],['Q707'],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q1183120,[],['Q183'],['Q1197'],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q620629,[],[],[],[],"['Q2915955', 'Q2198855', 'Q2728698', 'Q4818719']",[],Cultural Agnostic,4,0,0,1,0,0,1,0,0,4
Q682863,[],['Q183'],[],[],"['Q740752', 'Q46970']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q5253245,[],['Q30'],['Q1393'],[],"['Q207694', 'Q1007870']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q19713851,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q2312129,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q4471,"['Q30', 'Q145']",[],[],[],['Q11424'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,3
Q10264925,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q672490,[],['Q844930'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q2734949,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5255191,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q17151372,['Q1009'],[],[],[],"['Q639669', 'Q18127']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q43044,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q63755,[],['Q37'],[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q66451430,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q41980,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q562734,['Q884'],[],[],[],['Q1004'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q31326,['Q17'],[],[],[],['Q41298'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q652698,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q448,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2366025,[],[],[],[],"['Q13414953', 'Q1826286']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q5260216,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5260434,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q474456,[],[],[],[],['Q189819'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q507134,[],['Q142'],['Q90'],[],['Q41176'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q111193712,[],['Q408'],[],[],"['Q294414', 'Q13406463', 'Q82955']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q5261098,[],[],[],[],['Q4164871'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q18206482,[],[],[],[],['Q4164871'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q8637,[],['Q30'],"['Q1204', 'Q1537']",[],['Q4022'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,4
Q577996,[],[],[],[],"['Q1063547', 'Q862597', 'Q188451']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q5322166,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q29092,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q48344369,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q106071447,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3045261,[],[],[],[],"['Q151885', 'Q5891', 'Q9174']",[],Cultural Agnostic,3,0,0,1,0,0,0,0,0,3
Q109599,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q168407,[],['Q183'],[],[],"['Q18127', 'Q6881511', 'Q11396960']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,4
Q316296,[],['Q16957'],[],[],"['Q327333', 'Q4830453']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q691086,[],['Q183'],[],[],['Q618779'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q865909,[],[],[],[],"['Q1156854', 'Q8187769']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q551458,['Q38'],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,1
Q97275377,[],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q2632547,['Q17'],[],[],[],"['Q7889', 'Q24856', 'Q8274']",[],Cultural Representative,3,0,0,1,0,0,0,0,0,4
Q5267626,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q124645451,[],[],[],[],['Q7725634'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q13182447,['Q837'],['Q837'],[],[],['Q107357104'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q24403,[],['Q155'],[],[],['Q13418847'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q5270538,[],[],[],[],['Q2915955'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q66027,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q5272160,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q267992,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q2502127,[],[],[],[],['Q968159'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q3298465,[],['Q145'],['Q1006998'],[],"['Q16887380', 'Q2221906']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,4
Q1440,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q541144,[],['Q183'],[],[],['Q41298'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q120336550,[],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q297,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q108624,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q14678,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q4505975,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q919982,[],[],[],[],['Q223393'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q119070334,[],[],[],[],['Q96251375'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q6017615,['Q43'],[],[],[],['Q2095'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q42904,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q5277223,[],[],[],[],['Q63982911'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q2347558,[],['Q33296'],[],[],['Q9174'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q577775,['Q38'],['Q38'],[],[],"['Q10429667', 'Q786820']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q18245463,[],[],[],[],"['Q51041800', 'Q895526']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q59138,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q59137,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q59180,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q696284,[],[],[],[],"['Q189819', 'Q505821']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q3708591,[],['Q38'],[],[],"['Q200538', 'Q82821']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q213283,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5280355,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q3455803,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q16829741,[],['Q145'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q756230,[],[],[],[],"['Q6055843', 'Q1714118', 'Q223393']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q73603,[],[],[],[],['Q3172759'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q7340,[],[],[],[],"['Q9174', 'Q904201']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q178837,[],['Q30'],[],[],"['Q1616075', 'Q561068', 'Q5009242', 'Q11396960']",[],Cultural Representative,4,0,0,1,0,0,1,0,0,5
Q742886,[],[],[],[],"['Q2085381', 'Q1114515']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,2
Q906229,[],[],[],[],['Q17489659'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q123018834,[],['Q30'],[],[],['Q289'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q186302,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q478685,[],['Q16'],[],[],"['Q4830453', 'Q31838711', 'Q18127']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q851110,[],['Q28'],['Q1781'],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,2
Q131366,['Q30'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q28130222,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q579772,[],[],[],[],['Q811102'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q498735,[],['Q18097'],[],[],"['Q518554', 'Q13418847']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q5284735,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q169802,[],['Q183'],[],[],['Q847017'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q15253,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1233944,[],[],[],[],['Q1156854'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q93204,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q38936,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3033729,[],['Q17'],[],[],['Q1107679'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q668711,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q19691705,['Q17'],[],[],[],"['Q21198342', 'Q8274']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,3
Q123865,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q8157,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q19872684,[],['Q145'],[],[],['Q811979'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q5289711,[],[],[],[],['Q39595897'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q30434,[],"['Q142', 'Q38']","['Q83236', 'Q735362', 'Q534206', 'Q34993']",[],['Q8502'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,7
Q2276446,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q622852,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q5290273,[],['Q79'],[],[],"['Q2095', 'Q10943']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q2439061,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q32910,"['Q142', 'Q30', 'Q145']",[],[],[],['Q11424'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,4
Q3035643,[],['Q38'],['Q13375'],[],"['Q2651004', 'Q2385804', 'Q7075', 'Q166118']",[],Cultural Exclusive,4,0,0,1,0,0,0,0,0,6
Q46477,['Q38'],[],[],[],['Q11424'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q135475,[],['Q30'],[],[],['Q1156854'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q5294651,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1240909,[],[],[],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1240934,[],['Q40'],[],[],"['Q868557', 'Q11483816']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q450465,[],['Q40'],['Q1741'],[],"['Q811979', 'Q11315']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,4
Q3036242,[],['Q145'],[],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q904958,['Q28179'],[],[],[],"['Q5891', 'Q2738074']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q25688755,[],[],[],[],['Q7725634'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q1074386,['Q17'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q1122636,['Q17'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
